REDACTED,REDACTED,REDACTED,REDACTED,100,350,1,REDACTED,R_12MAgWrBs9yLKVc,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,61423c6fea4f04f487becebe,1,4,1,10,8,3,1,,"2,5,12",,12,,23,"So I can avoid making any sounds as other people speak, or if I'm not feeling too social.",Music or if someone else has walked into my room. Maybe if I need to take a phone call as well.,Makes it so the others can't hear any sounds from my side of the call.,21,random,4,4,6,6,7,5,7,4,5,5,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,224,1,REDACTED,R_AFgxzt2BlBZKdvX,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,61047ec8aaf00551e5a6b3ae,2,6,1,10,8,2,3,,"2,3,4",,2,,23,to not be heard,"text, watch movies and videos, browse the internet, get ready",it stops emitting sound from my end,23,random,"2,3,4,5",4,6,6,7,5,7,6,5,6,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,394,1,REDACTED,R_3KvV6BG7MwYEWaB,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,6021511d4d83200d1ad7ed74,2,6,2,10,8,3,3,,2,,2,,23,"It was for a meeting with more than 2 people involved, so to control noise and making sure everybody could hear one another when I wasn't talking I would mute my microphone.",Normally I'm completely focus on the the meetings I'm having so no other extra activities when muted in a video meeting.,It just signals that your microphone/camera is turned off and continues normally.,22,random,4,4,6,4,6,5,6,5,7,5,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,289,1,REDACTED,R_1lz4yV1Toj64aJb,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,614f13748dda38ea2673a8ce,2,6,1,5,8,2,1,,"2,4,5,12",,5,,23,to carry out the activities in the background,"Cooking, Netflix and read a book","Silence in the conversation/presentation, as long as the button is selected",23,random,"2,3,4,5","3,4,5",7,6,7,5,7,6,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,455,1,REDACTED,R_3KIQf5kDu7mHDna,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,610ab9818a888ab00dadd6e8,2,6,1,5,8,3,1,,"2,4,5",,2,,23,To perform other activities that will interrupt the meeting,answer calls or attend to other people in the room,it draws a diagonal line across the microphone icon,23,random,2,4,4,6,7,5,7,5,6,6,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,343,1,REDACTED,R_7NEbzQhsZ2RNAWd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,610d97bf0ee9babdb89986ea,2,3,1,2,8,2,1,,"2,4,5,12",,5,,23,So that people won't listen to private activities or conversations.,"Watch TV, talk to other people, study...",The app stops recording the sound surrounding myself and it often relegates my camera or profile to a less relevant position within the videocall.,23,random,"2,3,4,5",4,6,6,7,5,6,7,7,7,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,365,1,REDACTED,R_1i2Ps3P3EbUELUn,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,60070cfd10cbf414f15885b6,1,6,1,3,8,1,"1,3",,"3,12",,12,,23,Mainly to make sure that there is no background noise on the call.,I usually do not perform any activities in the background.,It stops broadcasting my microphone sound to my colleagues in the call.,23,random,"3,4",4,6,7,7,5,7,6,5,6,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,342,1,REDACTED,R_2Eh5XfLWPTYR6t0,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,600a4e976b660c1b22959bbb,1,4,1,1,8,1,"1,4",,"2,12",,12,,23,I mostly attend classes online so it is best to keep myself muted,"Cooking/eating, watching tv, playing video games, ....",a red dash appears over the microphone symbol,23,random,4,4,6,6,6,5,6,6,5,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,512,1,REDACTED,R_3r1IlHsWc5N4wO1,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5f07187d9083400b0c6f364b,2,3,2,10,8,1,1,,"2,4,5",,4,,23,So the surrounding sounds don't interfere with the meeting when I'm not speaking.,"Read emails, work on some project.",Just turn off my microphone.,23,random,"2,3,4,5",4,7,7,5,5,7,3,4,3,2,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,474,1,REDACTED,R_2VNQnRuTpZ5h7Nb,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,615701c23e1aad64bf18ed2f,2,4,1,10,8,1,1,,"2,12",,2,,23,To make other participants stop listening to what happening in my home,"playing, studying other subjects",Stops sending my audio to the meeting,23,random,"2,3,4,5",4,7,6,7,5,7,6,7,6,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,455,1,REDACTED,R_3hDzWlat3xS90XF,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,6169b6304e7fa9479791b1f3,2,6,2,1,8,3,1,,"2,4",,4,,23,"So there are interferences when the someone is taking and so that I am not heard on the other side typing, chewing, conversing etc.",Respond to emails,It blocks out any sound from my side.,23,random,"3,4","3,4",7,7,7,5,7,7,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,225,1,REDACTED,R_OOUHYqQU5FYq01z,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5b883bc1c6cdac0001862c0a,2,7,3,1,8,3,3,,"2,3,4,6",,2,,23,To ensure that I did not accidentally speak when it was not my turn and that background noise did not interfere with the meeting.,Checking other tabs on my browser,It prevents sound detected by my microphone from being transmitted to other participants in the meeting,23,random,"2,3,4,5",4,4,4,6,5,7,2,2,2,3,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,380,1,REDACTED,R_zeSBMExl5Zt5bep,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5f04a16afdd4f90d36b2bee5,2,6,2,1,8,2,1,,"2,3,4,5",,2,,24,,"Smoke, use mobile phone",Make sure that no sound goes out of your microphone,21,random,4,"1,4",6,6,7,5,,6,6,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,352,1,REDACTED,R_22rkXdEC7PqjvW5,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,6152fcaed5b8a8a09a219503,1,2,1,9,8,1,"1,2",,"2,5,12",,5,,23,So that the noise from my microphone doesn't interfere with the speaker.,"Browse the internet on either my phone or computer, draw, sometimes even eat.","When the mute button is pressed, the app doesn't send the sound from my mic to other participants.",23,random,"2,3,4,5","3,4",7,7,7,5,7,7,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,271,1,REDACTED,R_73a5daCh7xLSXlf,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,610ad48f9802f88b11b0cdbd,2,3,1,10,8,1,1,,"2,5,12",,12,,23,So that I don't bother other people. So I feel more comfortable.,"Watching TV, watching videos, Talking to other people or listening to music.",It doesn't let other people hear me.,23,random,"1,2,3,4,5",4,6,4,7,5,6,6,6,6,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,419,1,REDACTED,R_ZKzw7yipFBneTD3,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,6159cc2dcd6189682cc04966,2,3,1,9,8,4,1,,"2,4",,4,,23,Because I didn't have to say anything in the meeting ,I just sit and listen to thr speaker while being on my phone,"I don't normally press the mute button, when i enter the meeting my speaker is already muted ",23,Random,3,2,7,7,6,5,6,7,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,385,1,REDACTED,R_1Hi8Sr5w6xMdXu7,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5a6b6f06e6cc4a0001b6a38d,1,4,1,10,8,3,1,,"2,12",,12,,23,background noise,background noise that i want heard or to step away ,mutes my audio,23,random,"2,3,4,5",4,7,7,7,5,7,5,6,4,4,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,255,1,REDACTED,R_3FKlUzd6RIl8Lcd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5e6eee3b59a3bd4ab98f849e,1,7,2,1,8,1,1,,"2,4,12",,4,,23,To enter the meeting quietly and in order to not disturb others with my background noise.,Browsing websites,Disables input of my microphone so as to not transmit any sound to other people in the meeting.,23,random,"3,4,5",4,7,7,7,5,7,6,6,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,383,1,REDACTED,R_3O1evUUkzkDGaCN,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,61555cba4d4a03bb19a022f3,1,4,3,1,8,4,1,,"2,3,4,5,6,7",,2,,23,"Kids in the background, drinking, coughing or sneezing",none,Stop my microphone so other participants cannot hear me,23,random,4,4,7,7,,5,7,7,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,419,1,REDACTED,R_2zYZnKGPIV18Oqs,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,614a1d9f98879d2aa654d524,2,6,1,1,8,2,1,,"2,4",,2,,23,"So that the other participants don't get to here what I'm busy with during the meeting, that is if I do not have to comment during the meeting","Cooking, music",It mutes what is going on in your setting or backgorund,22,random,4,4,6,6,1,5,6,7,7,7,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,464,1,REDACTED,R_31aYR7AmUhJFTKh,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,60d1914758ff8868dee5815d,2,6,1,10,8,3,1,,"2,4,10",,4,,23,To avoid background noise from my speaker when others are speaking. ,Watching TV,The app disconnects disables the laptops ability to record sounds from my speaker and relay it to the app being used. ,23,Random ,"3,4","3,4",6,6,7,5,7,5,6,6,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,374,1,REDACTED,R_2saTbb7olgGF8ZR,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5ec1a979ce36f20c370677d4,1,3,1,9,8,1,1,,"2,4,5,6,12",,4,,23,to mute my mircophone so others can't hear me ,"browsing internet, playing games, doing homework ",the app cuts off your microphone feed so it's not played to others in the meeting.,23,random,"2,3,4,5",4,5,6,7,5,6,3,3,2,4,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,226,1,REDACTED,R_2dtEB1sCHfuEChX,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,61095c65058ab9f172669cb8,1,4,1,2,8,1,1,,"2,4,5",,2,,23,so that people dont listen to whats going in in my background,"cooking,watching tv, gaming, listening to music",they block the sound thats captated from your microphone to be displayed on the call,23,zoom,4,4,6,6,5,5,6,5,6,5,4,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,374,1,REDACTED,R_sca4wUd8eN3YdmV,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,60db039e0caa9eebd284762f,1,6,1,10,8,1,1,,"2,4,5,12",,2,,23,so that i dont disturb the meeting,"listening to the meeting, watching tv, playing PC",the app presumably stops recording my audio and transmitting it to the other participants ,21,random,4,4,6,6,7,3,7,3,6,4,3,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,423,1,REDACTED,R_1OSHYeFDKpko4ix,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,6170406b453e66204b8beed3,2,4,1,1,8,3,"1,4",,"2,4,5,6,7,12",,2,,23,Sometimes I am interrupted by my family that I live with that I have to mute my microphone.,"Watching TV , cooking","It muted my microphone or my audio correspondence, so the other people in the meeting can't hear me.",23,random,4,4,7,4,7,5,7,7,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,218,1,REDACTED,R_AvrUYNjmZGzXLGN,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5fd10e8c048fb6045d68db76,1,4,1,10,8,1,1,,"4,12",,12,,23,To not do noise when others talk,Eating,The app mutes my microphone.,23,random,4,4,7,7,7,5,7,7,7,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,349,1,REDACTED,R_2SctFu8B1N8Rrjk,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5f11c12b2cd39e07d04bdb2e,2,4,1,9,7,1,1,,"2,4,5,12",,4,,23,"Because I don't want others to hear e.g. how loud my laptop is, keyboard clicking, me doing other things","Scrolling social media, preparing food, going to the toilet",Now that I've been asked this I'm not sure - I suppose the noises are registered by the app but not shared with other participants,23,random,"3,4,5",4,6,3,7,5,7,3,5,5,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,262,1,REDACTED,R_2bUFYQFi0hUzxDH,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5b930339301eda0001ba2446,1,6,2,1,8,1,1,,"2,4",,4,,23,Because I have kids.,I usually concentrate on the matter. If I would shadowing a meeting I rather just tell everyone and quit.,It doesn’t send any audio from me to other participants.,23,random,"2,3,4,5",4,6,7,4,5,5,7,6,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,485,1,REDACTED,R_RaY7opS027JaVmp,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,611cdab90a9353b9ca72ae2b,2,6,1,7,8,1,1,,"2,4",,2,,23,To use the bathroom,Using the bathroom ,The silent emoji shows up,23,random,"4,5","4,5",7,7,7,5,7,7,7,7,4,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,341,1,REDACTED,R_1BQ3w9ra7U3s4pG,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5ce3d1511749aa001a72b43d,1,3,1,10,8,2,1,,"2,4,5,12,13",skype,13,skype,23,"I didn't want them to hear me or hear what happens in my house, very often just because I didn't want to intervene",very often I watched a TV series while they were talking,mute the sound of my microphone signaling in chat that I had the microphone deactivated,22,random,"3,4",4,5,4,5,5,5,3,5,3,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,288,1,REDACTED,R_3k23A9NO0XJJx12,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,613148f5528bc2c44f34efb6,2,3,1,1,8,1,3,,"2,4",,4,,23,To make sure the person speaking does not have any interruptions from my side.,Watch TV,It silences any noise from my side,22,random,"4,5",4,4,6,7,5,7,5,7,7,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,245,1,REDACTED,R_A6ZhvuY8BfcZWSZ,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,61620930defc7b8e6d908d6a,2,4,3,10,7,5,"1,4",,13,,13,,,,,,,,,,,,,,,,,,,
REDACTED,REDACTED,REDACTED,REDACTED,100,372,1,REDACTED,R_3kjMy7sGbjw6Rdd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,616ee2803666495d2752ae2d,2,6,2,5,8,2,1,,"2,5,6",,5,,23,"In order to not disturb the meeting with noise from my home or myself (drinking coffee, moving the chair, etc....)","Drinking coffee, moving things, moving myself. ",When I press the mute button no one can hear what I do or say. Everyone who is not talking should press the mute button to show respect for the talker. ,23,random,"2,3,4",4,7,7,7,5,6,5,5,5,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,302,1,REDACTED,R_3dMsRZl7KyWeEhK,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,611aa19ce277183e60590810,1,3,1,10,8,1,1,,"2,4,12",,4,,23,If i want to do something different or if someone is in my room,"Facebook, instagram",nothing ,21,random,4,4,6,6,7,3,7,7,7,7,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,259,1,REDACTED,R_2sRA285hVTCqCUr,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,60a45383bb7434309a838245,1,4,1,9,8,1,1,,"2,4,12",,12,,23,por obligacion,ver youtube,escuchar la clase y a mis compañeros cuando surgen dudas,22,discord,1,4,6,4,5,5,5,4,4,5,6,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,231,1,REDACTED,R_2q8xQtZYogwQOIt,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,60a0de668cf48fcdb830940c,2,4,1,10,8,3,3,,"2,12",,2,,23,I want privacy in my time. ,"Knitting, cleaning, cooking",It goes on,23,random,"4,5",4,7,7,7,5,7,6,6,7,7,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,386,1,REDACTED,R_1gdQSq8FH8UxbS5,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5f4537c93ccc4a0d18d88ba5,2,6,1,9,8,2,1,,"2,4,12",,4,,23,So other people don't hear my background noises.,"watching tv, cooking, surfing the net",it doesn't let other participants of the meeting to hear me,23,random,"3,5",4,7,6,7,5,6,7,6,6,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,213,1,REDACTED,R_0fGhKyTB74FHzgd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,5c9b98959810c000129abc75,2,4,2,2,8,1,1,,"4,13",Skype,4,,23,To avoid background noise,Check mobile messages. Eat or drink,Stops my microphone pickling up noise and broadcasting to meeting,23,Random,"3,4",4,5,6,7,5,7,4,5,5,4,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,666,1,REDACTED,R_1gcGDoyjKjO5z1v,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,614de064c8a4991213499b1c,2,3,1,10,8,3,1,,"2,4,5",,2,,24,,Cleaning my house ,It shuts down the microphone ,23,random ,"1,3","4,5",7,6,4,5,5,4,6,5,4,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,442,1,REDACTED,R_2aa9aANbXvhOoCd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,613366c803cf375cf2ceaec1,2,6,2,3,8,1,1,,"2,4",,2,,23,Because someone else could be speaking and i can be busy with other things during the meeting.,Usually finishing my other work in the background,"Whatever i do, its not audible. The app mutes my activity",23,Random,4,4,6,6,6,5,7,5,6,6,5,33122130
REDACTED,REDACTED,REDACTED,REDACTED,100,551,1,REDACTED,R_20ZODf1hErJX6OR,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,1,1,1,61708c1249fb6152bd6bdc95,2,3,3,2,8,1,1,,"2,4,6",,4,,23,When someone is talking and I don't want to disturb them. ,Watching tv,"The app mutes the sounds from my side, shows that I'm on mute. ",23,Random,"2,3,4,5",4,1,1,1,5,1,1,1,1,1,33122130
